wtDoppler,wtDopplerPos,wtDopplerNeg,wtRange,numDetections,wtAzimuthMean,wtElevMean,azDoppCorr,wtAzimuthStd,wtdElevStd,label
2.592323064804077,14.241632461547852,-36.73551940917969,5.094295024871826,21.0,-7.349908351898193,-0.3064348101615906,-0.9460001587867737,1.5376815795898438,0.3387296199798584,1
1.7069971561431885,19.191177368164062,-34.72285079956055,5.047170639038086,14.0,-8.710064888000488,0.7325119972229004,-0.9601954221725464,1.2222442626953125,0.39920783042907715,1
2.3595495223999023,23.37236213684082,-35.959556579589844,4.664344787597656,13.0,-8.022721290588379,0.17149192094802856,-0.9576613903045654,4.352653503417969,2.674708127975464,1
0.8842583298683167,26.288917541503906,-35.1496696472168,4.6052632331848145,10.0,-5.474040985107422,0.15898337960243225,-0.95213383436203,5.470510482788086,0.892659068107605,1
0.6177964806556702,29.1962947845459,-34.26066970825195,4.465178489685059,5.0,-4.758848190307617,-0.1780250072479248,-0.9484413862228394,12.891098022460938,1.7580554485321045,1
-2.5266754627227783,33.01728439331055,-33.32028579711914,4.293435573577881,2.0,-0.6921700835227966,2.252318859100342,-0.9352777600288391,50.07558822631836,27.021648406982422,1
3.881725788116455,34.177772521972656,-34.993247985839844,4.279301643371582,1.0,-3.2024362087249756,-4.6696319580078125,-0.9236411452293396,56.976295471191406,71.08309936523438,1
0.10262566804885864,34.16521072387695,-36.447540283203125,4.258790969848633,0.0,1.425054669380188,-0.7419556379318237,-0.9160966277122498,87.65519714355469,72.98320770263672,1
-1.3675155639648438,33.2913703918457,-35.0261344909668,4.376071929931641,1.0,7.9500532150268555,-0.9429001808166504,-0.9118996262550354,40.31526184082031,51.285186767578125,1
-2.296586036682129,32.576637268066406,-36.45564651489258,4.29923677444458,0.0,0.1980496048927307,-2.485306739807129,-0.8866097331047058,67.08179473876953,85.21110534667969,1
-0.1750795692205429,34.42717361450195,-34.9267578125,4.3216657638549805,0.0,4.658236980438232,-2.408020257949829,-0.8515099883079529,76.95719909667969,120.59451293945312,1
-0.7884573936462402,35.38025665283203,-34.785240173339844,4.240838050842285,0.0,1.4780478477478027,1.6024738550186157,-0.8015210032463074,84.52396392822266,31.95305061340332,1
0.3049337565898895,34.93801498413086,-35.959285736083984,4.377007961273193,0.0,-4.168834686279297,1.9234185218811035,-0.7668734788894653,89.59607696533203,82.72283172607422,1
-0.23575268685817719,33.30131912231445,-34.233829498291016,4.429009437561035,0.0,-1.5483661890029907,-0.6582983136177063,-0.7680792808532715,94.03038787841797,65.30122375488281,1
0.9332412481307983,35.08963394165039,-33.28836441040039,4.287632942199707,1.0,0.8675314784049988,-8.270362854003906,-0.759749174118042,47.40318298339844,23.913124084472656,1
3.132514238357544,34.48640823364258,-32.212799072265625,4.267318248748779,1.0,5.173569679260254,-3.6029889583587646,-0.6352847218513489,53.55371856689453,46.52585983276367,1
-3.164066791534424,33.76148223876953,-33.974754333496094,4.263391017913818,0.0,-3.119335412979126,1.294154167175293,-0.5386745929718018,97.13453674316406,68.70468139648438,1
-1.299906849861145,32.520816802978516,-36.395835876464844,4.369523048400879,5.0,-1.458128809928894,-3.0495657920837402,-0.48045262694358826,23.79318618774414,44.635101318359375,1
-1.0398229360580444,32.405574798583984,-35.06666564941406,4.374441623687744,5.0,0.5293455719947815,-7.610807418823242,-0.4236234426498413,16.55186653137207,10.722148895263672,1
1.1329853534698486,34.25271987915039,-34.243038177490234,4.353659629821777,0.0,0.0026615499518811703,1.2608938217163086,-0.3296665847301483,99.06009674072266,91.0187759399414,1
-2.216653347015381,34.114501953125,-34.28260803222656,4.332815647125244,0.0,0.358809232711792,0.26549211144447327,-0.26442378759384155,106.01705932617188,99.40557861328125,1
0.528908908367157,34.326988220214844,-34.798526763916016,4.2906928062438965,0.0,2.3111214637756348,-0.021046262234449387,-0.18063436448574066,58.06935501098633,68.50379180908203,1
-1.7388092279434204,34.11796188354492,-33.916847229003906,4.301837921142578,1.0,6.441127300262451,-5.448451519012451,-0.10623455047607422,18.07199478149414,103.27931213378906,1
-1.8510140180587769,34.23296356201172,-34.58863067626953,4.27658224105835,0.0,0.4088638126850128,-2.690999984741211,-0.04660787433385849,32.56730270385742,80.99504089355469,1
0.2732715606689453,33.49119567871094,-36.54198455810547,4.314695835113525,2.0,-3.453608274459839,4.089056015014648,-0.026179207488894463,91.88172912597656,76.03347778320312,1
-2.5319607257843018,33.7423095703125,-35.98588943481445,4.24781608581543,0.0,0.9923914670944214,-1.606782078742981,-0.026146363466978073,90.37052917480469,83.44389343261719,1
1.2392131090164185,34.08725357055664,-34.502784729003906,4.285985946655273,0.0,2.5571224689483643,-2.641343832015991,0.1822780817747116,36.67291259765625,74.64125061035156,1
-1.8676718473434448,33.133514404296875,-34.30666732788086,4.297976016998291,0.0,4.927354335784912,-2.1953070163726807,0.12966839969158173,20.820953369140625,123.22936248779297,1
-3.0761985778808594,33.31600570678711,-37.856163024902344,4.268246173858643,0.0,-1.0847923755645752,0.8062145113945007,0.23892170190811157,65.38396453857422,119.89307403564453,1
0.5130695104598999,35.540687561035156,-35.4836540222168,4.311412811279297,0.0,-2.1558566093444824,-0.8234381675720215,0.19199250638484955,105.78607940673828,86.71034240722656,1
-2.1513075828552246,32.82619094848633,-35.557010650634766,4.285477638244629,0.0,1.1022300720214844,4.6415910720825195,0.16530083119869232,117.38728332519531,100.21369171142578,1
0.7407532930374146,34.46816635131836,-34.709991455078125,4.314400672912598,0.0,7.61197566986084,-1.9782485961914062,0.23591038584709167,47.199398040771484,97.80326843261719,1
-1.0779410600662231,34.09959030151367,-35.418701171875,4.315680027008057,0.0,-2.6948368549346924,3.6338307857513428,0.30933651328086853,41.41777038574219,105.32861328125,1
-1.8253774642944336,33.18268585205078,-34.954742431640625,4.30721378326416,1.0,-3.2565860748291016,-2.2530946731567383,0.34698837995529175,39.858619689941406,111.47970581054688,1
-2.163125514984131,34.803871154785156,-36.054866790771484,4.24385404586792,0.0,-1.5640126466751099,-1.0966033935546875,0.38185811042785645,141.27285766601562,74.38856506347656,1
-2.3968074321746826,34.26427459716797,-35.49049377441406,4.252350807189941,0.0,4.843878746032715,-3.0301363468170166,0.16508015990257263,46.304317474365234,72.78538513183594,1
-0.5717390775680542,34.46707534790039,-35.6849365234375,4.386385440826416,0.0,2.901670217514038,2.5612378120422363,0.08819027245044708,88.53596496582031,86.06590270996094,1
-4.32911491394043,33.8367805480957,-37.723854064941406,4.375959873199463,0.0,-7.124902725219727,1.1623671054840088,0.3178916573524475,32.46242904663086,114.75332641601562,1
-0.13860274851322174,34.26850891113281,-34.369449615478516,4.360349178314209,0.0,-0.2013888955116272,-4.3292927742004395,0.3098430335521698,76.61891174316406,64.79447174072266,1
-0.6775773763656616,34.35299301147461,-34.032527923583984,4.256139755249023,1.0,1.1800848245620728,-0.8756572008132935,0.3447498381137848,53.97016525268555,43.744022369384766,1
-1.197590947151184,34.049015045166016,-35.29021453857422,4.283501148223877,0.0,2.114398717880249,6.568380355834961,0.3420602083206177,96.3545150756836,67.56193542480469,1
-0.33982741832733154,34.853763580322266,-35.843116760253906,4.301362991333008,0.0,-3.3330986499786377,-2.239152669906616,0.2794080078601837,62.60317611694336,92.99701690673828,1
0.8473694324493408,34.1557502746582,-34.86300277709961,4.323029518127441,0.0,-1.1069072484970093,-1.1850653886795044,0.29770591855049133,93.90618133544922,79.10376739501953,1
-1.490898609161377,33.89894485473633,-35.351253509521484,4.301403045654297,0.0,-1.4850547313690186,1.750665307044983,0.3027791678905487,86.04468536376953,89.93318939208984,1
2.189547538757324,35.504638671875,-35.368324279785156,4.236862659454346,0.0,-3.9388978481292725,-4.351513385772705,0.2151300609111786,78.47040557861328,70.53416442871094,1
-0.5450453758239746,31.412464141845703,-35.273231506347656,4.4076457023620605,0.0,1.205066442489624,1.0846620798110962,0.22467462718486786,94.28588104248047,71.26697540283203,1
0.18747924268245697,33.52152633666992,-34.862247467041016,4.409268379211426,0.0,3.11962628364563,-0.8801246285438538,0.21994954347610474,102.7129135131836,87.97441101074219,1
-1.0911427736282349,33.9649543762207,-35.90227508544922,4.2561259269714355,0.0,-0.061919502913951874,0.2002503126859665,0.2755267322063446,82.77568817138672,86.72796630859375,1
-1.4715591669082642,35.355716705322266,-34.91023254394531,4.331479072570801,1.0,-1.8978246450424194,5.72385835647583,0.27426475286483765,75.63078308105469,70.03321838378906,1
3.6286895275115967,35.64805603027344,-35.09273147583008,4.384698867797852,0.0,3.4366633892059326,-1.053863525390625,0.38215357065200806,72.43907165527344,107.8674545288086,1
-0.7445139288902283,33.93719482421875,-35.72190475463867,4.285586357116699,0.0,-6.1984663009643555,1.2199151515960693,0.37710148096084595,68.71961975097656,73.63495635986328,1
-1.9573596715927124,34.08553695678711,-34.023250579833984,4.2903618812561035,0.0,2.8459205627441406,-6.309772968292236,0.28631260991096497,85.96173095703125,34.18179702758789,1
-3.630377769470215,33.80009841918945,-37.04277420043945,4.315024375915527,0.0,4.981451988220215,-6.3161115646362305,0.13448183238506317,34.317054748535156,100.46311950683594,1
-1.4639310836791992,35.352272033691406,-36.622314453125,4.389498233795166,0.0,1.6601506471633911,3.866272211074829,0.10466749966144562,82.8270492553711,90.89717102050781,1
