wtDoppler,wtDopplerPos,wtDopplerNeg,wtRange,numDetections,wtAzimuthMean,wtElevMean,azDoppCorr,wtAzimuthStd,wtdElevStd,label
-0.6771529912948608,34.744834899902344,-34.248741149902344,4.296600818634033,0.0,3.5172159671783447,-8.223440170288086,-0.2015811651945114,52.46445083618164,66.62495422363281,0
-1.4377232789993286,32.85200881958008,-34.10151290893555,4.270502090454102,0.0,-1.3079899549484253,-2.542722702026367,-0.1714487224817276,50.628299713134766,88.74859619140625,0
-2.151945114135742,33.218902587890625,-34.43798065185547,4.323746681213379,1.0,4.2160468101501465,3.066962957382202,-0.23764337599277496,69.54248046875,77.85282897949219,0
1.1715131998062134,34.93682861328125,-34.24510192871094,4.292786598205566,0.0,-2.975517749786377,1.0559842586517334,-0.2621542811393738,115.3009033203125,54.745079040527344,0
0.7184300422668457,33.87062072753906,-33.858558654785156,4.404390811920166,0.0,-0.8654080033302307,-0.23520000278949738,-0.2881363034248352,81.12409210205078,83.5780258178711,0
-1.2713871002197266,34.43632125854492,-33.62711715698242,4.285302639007568,0.0,1.8721864223480225,1.1738264560699463,-0.3231176733970642,87.42308044433594,88.9982681274414,0
-3.0096817016601562,34.178306579589844,-34.17513656616211,4.28580379486084,2.0,5.471096515655518,8.237735748291016,-0.43830764293670654,97.61498260498047,33.08490753173828,0
0.6125544905662537,34.99232864379883,-34.12773895263672,4.328729152679443,0.0,0.05687113106250763,-3.499776601791382,-0.4435327351093292,105.82308959960938,64.59658813476562,0
0.7159010171890259,33.711700439453125,-34.93014144897461,4.310764789581299,0.0,-1.9104753732681274,0.21944692730903625,-0.46100956201553345,103.07501220703125,116.86034393310547,0
-0.9061733484268188,35.44242858886719,-33.45083999633789,4.294221878051758,1.0,-1.9684609174728394,-3.458148956298828,-0.45013993978500366,111.87979888916016,89.75006103515625,0
1.5549267530441284,35.98991394042969,-35.523685455322266,4.322990417480469,0.0,2.052746534347534,1.5874354839324951,-0.43182119727134705,95.34780883789062,85.49431610107422,0
-1.2290410995483398,34.10686111450195,-36.14272689819336,4.3269429206848145,0.0,3.718949794769287,-5.889261245727539,-0.4375857412815094,38.82312774658203,36.864627838134766,0
-0.06340093910694122,34.73931884765625,-34.83053207397461,4.325577735900879,1.0,3.226844549179077,0.17664267122745514,-0.3553965985774994,28.906414031982422,74.16532897949219,0
-1.3824076652526855,35.84666442871094,-34.225502014160156,4.347360134124756,0.0,-5.057631969451904,0.40539756417274475,-0.25727540254592896,48.75831604003906,78.07215881347656,0
2.313204050064087,34.08159637451172,-33.298763275146484,4.326735973358154,0.0,3.574129104614258,3.929112434387207,-0.17235711216926575,145.06329345703125,42.79376220703125,0
-1.5538179874420166,34.72628402709961,-34.21785354614258,4.219361305236816,0.0,-3.7189583778381348,3.1005399227142334,-0.09816262871026993,63.566932678222656,101.21903991699219,0
1.9891774654388428,36.42400360107422,-36.05458450317383,4.327023506164551,0.0,-1.0481913089752197,-3.1355154514312744,-0.1368013173341751,82.47077941894531,119.2586441040039,0
-2.27455997467041,34.449466705322266,-35.84193420410156,4.413501739501953,1.0,4.0416259765625,4.35872745513916,-0.17895784974098206,13.550376892089844,52.60400390625,0
-0.014464121311903,35.13986587524414,-34.21190643310547,4.2877678871154785,0.0,2.5901012420654297,-1.1807212829589844,-0.19518150389194489,116.05830383300781,59.702938079833984,0
-1.8059951066970825,33.150352478027344,-33.20645523071289,4.215707778930664,0.0,-3.8642122745513916,2.1741573810577393,-0.1255301684141159,44.92179489135742,91.88874816894531,0
-2.7950146198272705,33.66840744018555,-34.29038619995117,4.308260917663574,1.0,3.119969367980957,6.05446720123291,-0.17773465812206268,49.65142822265625,17.95342254638672,0
1.3868334293365479,33.03789138793945,-34.11361312866211,4.2540106773376465,0.0,-4.6447601318359375,-1.705322265625,-0.27266067266464233,91.5705337524414,132.08737182617188,0
-0.5981879830360413,35.7122917175293,-34.537498474121094,4.339881420135498,0.0,-1.9964643716812134,3.4838688373565674,-0.212008997797966,43.00080871582031,55.01569366455078,0
-1.5143924951553345,33.26459503173828,-34.725284576416016,4.313045501708984,0.0,1.409299612045288,-1.456116795539856,-0.18371528387069702,88.72053527832031,112.16604614257812,0
-1.5555130243301392,33.500572204589844,-33.90336608886719,4.2813801765441895,1.0,1.0450901985168457,-2.9874300956726074,-0.1853821724653244,104.34796142578125,74.9248275756836,0
-0.9357964992523193,33.94886779785156,-33.951805114746094,4.346551418304443,1.0,-3.589121103286743,0.9532226324081421,-0.159568190574646,28.828144073486328,83.98770141601562,0
0.49015942215919495,34.680179595947266,-34.05267333984375,4.283876419067383,0.0,-2.844825506210327,2.6885643005371094,-0.04130648449063301,62.16333770751953,58.961090087890625,0
0.22578732669353485,34.626129150390625,-34.0667839050293,4.332029819488525,0.0,1.6291663646697998,-4.183656215667725,-0.033624548465013504,33.509864807128906,42.23674392700195,0
-2.3083763122558594,32.72892379760742,-34.7270393371582,4.343486785888672,0.0,-1.170897364616394,4.2133283615112305,0.004729541018605232,74.3083267211914,66.17424011230469,0
-0.10138057172298431,33.769588470458984,-34.19876480102539,4.198873996734619,0.0,-4.228506565093994,-1.36293363571167,-0.02021862007677555,41.98725509643555,125.12940216064453,0
-1.0329641103744507,35.32495880126953,-34.205039978027344,4.275552272796631,0.0,-3.6552140712738037,2.461928606033325,-0.06979584693908691,57.603843688964844,71.03750610351562,0
